ProductID,ProductName,Category,UnitCost,RetailPrice,ReorderPoint,SafetyStock
446,Silver Sulfadiazine,Antiseptics,305.43,395.18,50,90
447,Clopidogrel 75mg,Antiseptics,362.3,481.49,55,122
448,Vitamin B12,Diabetes,62.86,93.98,45,27
449,Pioglitazone 15mg,Antibiotics,146.4,322.54,71,116
450,Zinc 20mg,Analgesics,106.59,210.16,86,43
451,Clopidogrel 75mg,Diabetes,79.26,139.76,22,122
452,Nitrofurantoin 100mg,Vitamins,63.9,141.0,55,54
453,Aspirin 75mg,Antibiotics,137.54,351.03,85,126
454,Vitamin K2,Cardiac,46.68,73.74,73,69
455,Paracetamol 650mg,Analgesics,189.83,353.2,53,134
456,Naproxen 500mg,Antibiotics,121.87,274.71,72,129
457,Zinc 20mg,Analgesics,23.84,40.01,90,108
458,Metronidazole 400mg,Antibiotics,139.41,355.51,12,71
459,Savlon Solution,Analgesics,64.63,96.4,26,103
460,Silver Sulfadiazine,Analgesics,8.27,15.49,33,90
461,Naproxen 500mg,Analgesics,134.96,217.89,37,113
462,Ciprofloxacin 500mg,Vitamins,181.19,461.05,14,53
463,Rosuvastatin 5mg,Diabetes,178.42,284.27,53,99
464,Ibuprofen 400mg,Vitamins,30.68,60.09,87,113
465,Boroline Cream,Antiseptics,230.47,303.33,15,144
466,Vitamin K2,Antibiotics,148.26,354.99,83,34
467,Ketorolac 10mg,Antibiotics,87.27,224.97,66,60
468,Vitamin K2,Cardiac,157.42,278.94,31,82
469,Hydrogen Peroxide,Analgesics,23.58,37.92,62,131
470,Paracetamol 650mg,Antiseptics,59.81,76.89,43,52
471,Naproxen 500mg,Analgesics,11.48,17.87,54,131
472,Tramadol 50mg,Antiseptics,252.81,315.4,34,124
473,Celecoxib 100mg,Analgesics,126.54,242.08,79,114
474,Metoprolol 25mg,Cardiac,159.55,362.09,83,137
475,Levofloxacin 500mg,Vitamins,126.13,342.45,93,40
476,Cefixime 200mg,Antiseptics,32.07,41.33,92,68
477,Losartan 50mg,Analgesics,77.43,138.31,21,47
478,Aspirin 75mg,Vitamins,103.83,202.51,22,57
479,Empagliflozin 10mg,Antiseptics,313.41,398.49,57,129
480,Atorvastatin 10mg,Vitamins,20.43,44.73,70,34
481,Ibuprofen 400mg,Vitamins,45.52,104.49,28,96
482,Naproxen 500mg,Diabetes,262.8,363.91,71,62
483,Pioglitazone 15mg,Antibiotics,27.52,77.61,81,120
484,Naproxen 500mg,Vitamins,131.36,334.8,30,73
485,Vitamin E 400mg,Vitamins,148.38,302.55,57,27
486,Diclofenac 50mg,Cardiac,116.97,210.89,80,26
487,Clopidogrel 75mg,Analgesics,168.01,306.37,18,109
488,Folic Acid 5mg,Antibiotics,57.9,148.89,46,82
489,Multivitamin,Antiseptics,232.04,298.62,79,27
490,Ciprofloxacin 500mg,Cardiac,171.44,330.1,92,132
491,Naproxen 500mg,Antibiotics,12.67,30.13,17,124
492,Amoxicillin 500mg,Vitamins,141.57,320.96,55,94
493,Sitagliptin 50mg,Analgesics,174.6,284.88,11,68
494,Vitamin E 400mg,Analgesics,238.28,377.15,66,116
495,Paracetamol 650mg,Antibiotics,135.29,420.76,87,110
496,Losartan 50mg,Antibiotics,32.12,74.86,22,70
497,Dapagliflozin 10mg,Vitamins,37.94,81.58,46,35
498,Nitrofurantoin 100mg,Analgesics,79.95,121.08,26,117
499,Hydrogen Peroxide,Antiseptics,291.29,370.09,18,101
500,Clopidogrel 75mg,Antiseptics,134.54,180.69,93,146
501,Bisoprolol 5mg,Diabetes,243.56,353.01,43,104
502,Folic Acid 5mg,Vitamins,161.99,348.85,75,59
503,Vitamin B12,Antibiotics,90.48,227.37,87,106
504,Metformin 500mg,Diabetes,243.84,374.71,99,138
505,Vildagliptin 50mg,Diabetes,18.69,29.74,58,47
506,Amlodipine 5mg,Analgesics,68.15,107.21,42,76
507,Cefixime 200mg,Cardiac,115.74,194.44,81,97
508,Sitagliptin 50mg,Diabetes,168.77,285.94,42,22
509,Naproxen 500mg,Antiseptics,340.82,453.93,42,65
510,Clindamycin 300mg,Diabetes,75.5,112.39,21,56
511,Losartan 50mg,Vitamins,147.37,343.13,37,81
512,Rosuvastatin 5mg,Antibiotics,93.1,219.79,61,114
513,Metoprolol 25mg,Cardiac,171.52,350.16,42,63
514,Hydrogen Peroxide,Cardiac,17.3,35.33,61,133
515,Vitamin K2,Analgesics,82.61,150.47,23,45
516,Diclofenac 50mg,Analgesics,80.53,156.27,66,72
517,Dapagliflozin 10mg,Antibiotics,124.48,279.04,100,28
518,Metoprolol 25mg,Diabetes,37.96,58.3,29,101
519,Chlorhexidine,Antiseptics,201.24,254.18,30,141
520,Sitagliptin 50mg,Analgesics,89.97,148.89,73,55
521,Boroline Cream,Vitamins,129.27,291.69,98,42
522,Metformin 500mg,Antibiotics,25.54,48.03,30,48
523,Amoxicillin 500mg,Antiseptics,199.66,259.82,100,114
524,Rosuvastatin 5mg,Cardiac,88.37,161.61,10,80
525,Amlodipine 5mg,Diabetes,163.3,239.62,26,112
526,Biotin 10mg,Antibiotics,35.57,86.17,99,32
527,Metronidazole 400mg,Antibiotics,27.5,64.5,64,116
528,Ketorolac 10mg,Analgesics,27.3,41.76,95,67
529,Betadine Ointment,Analgesics,149.72,257.87,84,36
530,Paracetamol 650mg,Cardiac,59.6,100.0,70,149
531,Dapagliflozin 10mg,Diabetes,203.49,351.11,72,63
532,Betadine Ointment,Antiseptics,431.45,542.6,85,52
533,Boroline Cream,Antiseptics,324.48,416.4,65,139
534,Vitamin B12,Vitamins,254.98,475.87,98,61
535,Hydrogen Peroxide,Diabetes,101.19,158.72,36,78
536,Zinc 20mg,Antiseptics,220.95,280.31,81,115
537,Vitamin B12,Cardiac,32.07,74.32,94,85
538,Dettol Antiseptic,Analgesics,30.34,51.51,36,76
539,Bisoprolol 5mg,Antibiotics,29.99,63.59,34,68
540,Metformin 500mg,Analgesics,26.35,46.45,25,30
541,Clindamycin 300mg,Antiseptics,252.98,332.51,39,137
542,Vildagliptin 50mg,Vitamins,125.15,276.62,31,80
543,Folic Acid 5mg,Analgesics,118.55,190.24,50,42
544,Vitamin E 400mg,Vitamins,138.77,356.2,11,120
545,Ramipril 5mg,Vitamins,212.8,428.31,65,45
546,Amoxicillin 500mg,Antibiotics,203.45,397.6,59,125
547,Aspirin 75mg,Analgesics,143.57,249.64,30,102
548,Zinc 20mg,Vitamins,167.19,359.13,99,48
549,Ramipril 5mg,Vitamins,26.55,50.11,21,63
550,Dettol Antiseptic,Diabetes,187.79,304.6,42,121
551,Bisoprolol 5mg,Vitamins,91.59,181.0,37,99
552,Amoxicillin 500mg,Cardiac,82.6,139.71,18,119
553,Clindamycin 300mg,Vitamins,68.42,133.05,44,143
554,Losartan 50mg,Vitamins,235.31,498.96,47,102
555,Folic Acid 5mg,Cardiac,64.45,119.59,33,81
556,Bisoprolol 5mg,Antibiotics,84.95,251.94,41,46
557,Rosuvastatin 5mg,Analgesics,253.16,398.13,85,127
558,Diclofenac 50mg,Analgesics,161.91,279.68,19,38
559,Ketorolac 10mg,Diabetes,40.12,58.8,60,23
560,Glimepiride 1mg,Vitamins,175.79,341.38,90,73
561,Vitamin K2,Diabetes,76.85,123.3,18,86
562,Vildagliptin 50mg,Analgesics,15.06,25.99,17,118
563,Insulin Glargine,Analgesics,191.29,323.67,13,80
564,Ketorolac 10mg,Analgesics,121.86,200.49,49,100
565,Vildagliptin 50mg,Antibiotics,172.2,379.89,71,131
566,Metronidazole 400mg,Vitamins,131.55,249.09,10,46
567,Clindamycin 300mg,Antibiotics,6.28,13.76,54,66
568,Folic Acid 5mg,Antibiotics,19.35,51.81,56,23
569,Clindamycin 300mg,Cardiac,48.68,87.23,69,28
570,Savlon Solution,Antibiotics,60.07,143.53,89,131
571,Vildagliptin 50mg,Vitamins,20.0,53.04,68,66
572,Atorvastatin 10mg,Diabetes,49.54,72.86,54,37
573,Dettol Antiseptic,Antibiotics,111.5,279.01,20,29
574,Clindamycin 300mg,Vitamins,179.21,430.0,56,115
575,Vitamin E 400mg,Cardiac,98.63,188.91,64,68
576,Clindamycin 300mg,Antiseptics,483.73,614.91,91,100
577,Losartan 50mg,Analgesics,88.98,137.03,69,105
578,Silver Sulfadiazine,Cardiac,59.43,101.16,54,34
579,Chlorhexidine,Antibiotics,18.62,42.27,88,55
580,Insulin Glargine,Analgesics,46.93,79.45,63,49
581,Atorvastatin 10mg,Antibiotics,149.5,314.86,94,102
582,Ibuprofen 400mg,Antiseptics,118.33,151.96,67,76
583,Amoxicillin 500mg,Antibiotics,125.94,257.07,31,80
584,Doxycycline 100mg,Antibiotics,73.95,162.5,67,72
585,Bisoprolol 5mg,Vitamins,254.01,522.51,59,99
586,Metronidazole 400mg,Analgesics,210.77,335.32,93,95
587,Zinc 20mg,Analgesics,48.89,79.85,23,77
588,Vitamin C 500mg,Analgesics,193.31,290.47,12,73
589,Silver Sulfadiazine,Analgesics,175.88,263.93,82,73
590,Savlon Solution,Analgesics,138.34,240.4,25,71
591,Doxycycline 100mg,Analgesics,183.23,291.76,34,40
592,Clindamycin 300mg,Vitamins,217.56,439.67,76,57
593,Dettol Antiseptic,Analgesics,135.18,218.08,25,111
594,Bisoprolol 5mg,Antibiotics,110.19,284.56,27,138
595,Celecoxib 100mg,Cardiac,146.97,265.43,69,92
596,Boroline Cream,Antibiotics,63.79,154.64,80,49
597,Cefixime 200mg,Vitamins,244.21,533.98,52,90
598,Celecoxib 100mg,Analgesics,189.82,361.27,77,28
599,Metformin 500mg,Analgesics,146.53,271.13,77,125
600,Ibuprofen 400mg,Analgesics,9.01,15.55,19,63
601,Losartan 50mg,Analgesics,150.95,254.52,41,144
602,Paracetamol 650mg,Analgesics,123.3,236.68,18,51
603,Pioglitazone 15mg,Analgesics,219.9,356.77,92,47
604,Naproxen 500mg,Analgesics,270.78,361.43,62,76
605,Atorvastatin 10mg,Analgesics,113.8,180.69,22,134
606,Ciprofloxacin 500mg,Antibiotics,149.13,336.09,32,49
607,Bisoprolol 5mg,Analgesics,148.45,267.72,44,149
608,Aspirin 75mg,Antibiotics,52.17,126.9,20,120
609,Tramadol 50mg,Vitamins,65.65,130.53,43,144
610,Levofloxacin 500mg,Diabetes,145.76,207.88,43,105
611,Rosuvastatin 5mg,Analgesics,120.74,187.91,64,72
612,Vitamin K2,Diabetes,83.38,151.09,67,108
613,Naproxen 500mg,Vitamins,241.61,441.87,19,129
614,Clopidogrel 75mg,Analgesics,199.41,285.85,18,110
615,Losartan 50mg,Cardiac,156.85,305.16,46,40
616,Nitrofurantoin 100mg,Cardiac,27.54,55.37,81,106
617,Ketorolac 10mg,Analgesics,150.66,249.88,77,133
618,Povidone Iodine,Analgesics,164.57,299.56,39,74
619,Diclofenac 50mg,Diabetes,29.16,46.42,49,90
620,Povidone Iodine,Diabetes,179.5,307.91,15,73
621,Zinc 20mg,Analgesics,28.26,54.45,83,53
622,Vitamin K2,Analgesics,24.97,45.13,63,81
623,Glimepiride 1mg,Antibiotics,178.86,418.49,13,147
624,Povidone Iodine,Antibiotics,140.61,269.49,89,66
625,Multivitamin,Vitamins,110.07,267.47,70,29
626,Vitamin B12,Antibiotics,7.67,17.21,49,122
627,Amlodipine 5mg,Antibiotics,163.72,410.59,61,22
628,Dapagliflozin 10mg,Diabetes,127.65,209.99,11,33
629,Povidone Iodine,Analgesics,168.78,308.44,41,45
630,Ramipril 5mg,Analgesics,74.13,111.88,82,56
631,Zinc 20mg,Diabetes,202.75,358.32,87,45
632,Doxycycline 100mg,Cardiac,131.02,241.79,72,108
633,Silver Sulfadiazine,Vitamins,189.06,415.44,33,89
634,Tramadol 50mg,Vitamins,66.32,136.47,47,143
635,Levofloxacin 500mg,Analgesics,173.78,309.6,58,73
636,Naproxen 500mg,Antibiotics,21.62,54.53,81,142
637,Naproxen 500mg,Vitamins,113.28,251.27,79,34
638,Dettol Antiseptic,Analgesics,25.02,43.84,26,107
639,Boroline Cream,Analgesics,203.06,334.23,10,100
640,Dapagliflozin 10mg,Antibiotics,175.23,423.13,20,41
641,Naproxen 500mg,Analgesics,205.8,343.27,53,144
642,Diclofenac 50mg,Antibiotics,89.06,211.03,38,112
643,Diclofenac 50mg,Analgesics,175.0,288.8,99,119
644,Vitamin K2,Antibiotics,120.03,334.23,98,55
645,Bisoprolol 5mg,Analgesics,6.43,11.65,70,46
646,Metoprolol 25mg,Cardiac,98.17,174.4,22,123
647,Vitamin K2,Vitamins,107.22,204.13,75,120
648,Boroline Cream,Vitamins,87.52,184.04,45,79
649,Amlodipine 5mg,Diabetes,65.06,95.28,78,40
650,Losartan 50mg,Antibiotics,105.57,294.53,27,64
651,Doxycycline 100mg,Analgesics,154.2,307.17,92,134
652,Silver Sulfadiazine,Vitamins,156.86,306.51,96,122
653,Povidone Iodine,Vitamins,174.98,346.13,45,99
654,Vitamin K2,Diabetes,102.73,144.46,36,27
655,Clindamycin 300mg,Antibiotics,101.65,257.24,69,133
656,Dettol Antiseptic,Analgesics,121.27,227.13,19,36
657,Vitamin C 500mg,Antibiotics,62.52,166.76,26,50
658,Metoprolol 25mg,Antibiotics,108.19,302.63,25,42
659,Atorvastatin 10mg,Vitamins,188.18,392.31,54,144
660,Tramadol 50mg,Vitamins,131.2,267.55,25,119
661,Paracetamol 650mg,Antibiotics,158.82,353.91,86,45
662,Bisoprolol 5mg,Antiseptics,196.13,259.69,33,62
663,Atorvastatin 10mg,Vitamins,198.11,519.18,56,54
664,Nitrofurantoin 100mg,Analgesics,117.67,190.76,61,70
665,Vitamin C 500mg,Analgesics,80.26,140.72,48,106
666,Zinc 20mg,Analgesics,55.15,98.12,42,116
667,Dettol Antiseptic,Analgesics,127.74,203.01,100,107
668,Amoxicillin 500mg,Analgesics,115.22,176.55,90,55
669,Hydrogen Peroxide,Analgesics,166.69,323.23,33,29
670,Sitagliptin 50mg,Antibiotics,37.81,84.54,73,83
671,Nitrofurantoin 100mg,Analgesics,88.16,157.49,76,91
672,Povidone Iodine,Cardiac,129.46,290.61,16,89
673,Vitamin B12,Analgesics,96.49,148.53,63,128
674,Naproxen 500mg,Vitamins,22.5,40.45,99,29
675,Vildagliptin 50mg,Antibiotics,40.47,89.64,22,30
676,Amlodipine 5mg,Antiseptics,191.17,244.2,78,43
677,Diclofenac 50mg,Analgesics,94.17,155.52,39,126
678,Betadine Ointment,Antibiotics,52.87,95.94,89,104
679,Biotin 10mg,Antiseptics,234.94,318.16,17,40
680,Boroline Cream,Cardiac,80.34,147.91,35,74
681,Nitrofurantoin 100mg,Diabetes,17.88,27.4,92,132
682,Losartan 50mg,Analgesics,52.87,100.8,43,85
683,Vitamin B12,Analgesics,70.66,122.85,80,139
684,Cefixime 200mg,Vitamins,220.28,445.62,93,112
685,Aspirin 75mg,Cardiac,49.64,110.46,77,25
686,Diclofenac 50mg,Vitamins,220.31,445.24,64,93
687,Atorvastatin 10mg,Vitamins,21.92,44.69,77,32
688,Vitamin E 400mg,Analgesics,63.94,123.45,57,28
689,Naproxen 500mg,Diabetes,253.16,362.88,84,27
690,Multivitamin,Analgesics,99.03,196.48,82,120
691,Vitamin E 400mg,Antibiotics,23.13,54.34,66,82
692,Levofloxacin 500mg,Antibiotics,102.58,209.09,26,57
693,Vitamin K2,Vitamins,122.14,253.75,55,148
694,Dapagliflozin 10mg,Analgesics,107.91,187.79,55,31
695,Ketorolac 10mg,Analgesics,18.47,39.41,33,87
696,Amlodipine 5mg,Vitamins,174.19,363.4,99,68
697,Zinc 20mg,Antibiotics,54.35,140.63,36,144
698,Empagliflozin 10mg,Vitamins,55.8,110.11,83,81
699,Ketorolac 10mg,Analgesics,185.61,345.25,88,44
700,Betadine Ointment,Antibiotics,171.68,386.57,14,48
701,Ketorolac 10mg,Vitamins,37.42,84.11,93,143
702,Glimepiride 1mg,Analgesics,112.51,176.52,90,26
703,Metformin 500mg,Antibiotics,175.17,353.87,47,45
704,Cefixime 200mg,Analgesics,84.43,152.35,61,105
705,Clindamycin 300mg,Analgesics,155.05,273.48,79,127
706,Amoxicillin 500mg,Antiseptics,29.45,36.64,37,41
707,Ketorolac 10mg,Antibiotics,15.42,38.0,39,113
708,Diclofenac 50mg,Diabetes,151.69,243.58,68,64
709,Bisoprolol 5mg,Analgesics,205.54,314.55,13,69
710,Rosuvastatin 5mg,Diabetes,197.64,312.94,49,85
711,Glimepiride 1mg,Diabetes,97.35,153.86,53,86
712,Vitamin B12,Vitamins,195.88,400.0,31,80
713,Vitamin C 500mg,Antibiotics,27.3,67.23,15,114
714,Celecoxib 100mg,Antibiotics,81.59,177.09,69,125
715,Ketorolac 10mg,Antibiotics,146.66,386.33,52,21
716,Bisoprolol 5mg,Cardiac,141.17,251.4,63,60
717,Povidone Iodine,Diabetes,176.65,283.3,79,66
718,Atorvastatin 10mg,Antiseptics,149.73,198.76,28,103
719,Vitamin K2,Analgesics,129.56,207.55,63,147
720,Amlodipine 5mg,Diabetes,63.46,93.57,53,111
721,Losartan 50mg,Cardiac,50.4,100.07,84,23
722,Vitamin K2,Analgesics,133.65,236.36,82,39
723,Losartan 50mg,Analgesics,219.7,382.45,25,38
724,Betadine Ointment,Diabetes,195.12,348.61,60,145
725,Losartan 50mg,Vitamins,223.57,399.25,64,112
726,Ibuprofen 400mg,Cardiac,97.97,190.13,45,36
727,Multivitamin,Analgesics,78.6,151.88,37,124
728,Vitamin K2,Diabetes,213.41,323.67,21,119
729,Pioglitazone 15mg,Analgesics,24.99,50.05,53,52
730,Empagliflozin 10mg,Analgesics,109.86,186.05,31,61
731,Vitamin K2,Analgesics,91.49,145.53,69,121
732,Tramadol 50mg,Diabetes,234.78,333.86,95,114
733,Betadine Ointment,Vitamins,172.81,335.44,52,130
734,Rosuvastatin 5mg,Vitamins,248.44,528.69,39,57
735,Levofloxacin 500mg,Antibiotics,39.32,82.99,65,23
736,Amlodipine 5mg,Cardiac,39.18,91.37,76,49
737,Ramipril 5mg,Antibiotics,164.68,334.79,83,106
738,Bisoprolol 5mg,Diabetes,167.69,266.08,62,104
739,Savlon Solution,Antibiotics,51.52,105.89,46,38
740,Dapagliflozin 10mg,Antibiotics,60.39,147.81,14,138
741,Boroline Cream,Antibiotics,127.44,331.83,45,111
742,Vitamin B12,Antibiotics,39.31,78.59,27,93
743,Dettol Antiseptic,Diabetes,103.03,153.7,53,59
744,Doxycycline 100mg,Vitamins,234.64,506.31,21,102
745,Rosuvastatin 5mg,Analgesics,46.69,88.13,51,43
746,Vitamin B12,Cardiac,91.96,182.61,73,145
747,Biotin 10mg,Antibiotics,97.33,222.59,12,55
748,Amlodipine 5mg,Vitamins,199.15,427.56,65,124
749,Losartan 50mg,Cardiac,121.48,232.24,49,58
750,Clopidogrel 75mg,Vitamins,96.27,184.84,63,93
751,Clopidogrel 75mg,Analgesics,175.26,313.88,50,111
752,Vitamin C 500mg,Cardiac,78.99,140.95,13,30
753,Amoxicillin 500mg,Vitamins,129.18,246.35,100,117
754,Dettol Antiseptic,Antibiotics,96.35,196.67,74,61
755,Multivitamin,Analgesics,28.29,53.11,85,41
756,Clindamycin 300mg,Diabetes,53.46,82.0,74,30
757,Zinc 20mg,Vitamins,36.52,65.89,65,148
758,Dettol Antiseptic,Vitamins,127.27,300.15,38,134
759,Doxycycline 100mg,Cardiac,152.17,277.05,30,81
760,Ramipril 5mg,Diabetes,27.26,44.29,91,80
761,Glimepiride 1mg,Analgesics,7.32,13.76,20,80
762,Vitamin C 500mg,Antibiotics,19.28,37.36,42,56
763,Savlon Solution,Analgesics,221.04,370.01,65,35
764,Naproxen 500mg,Diabetes,128.68,193.61,50,61
765,Hydrogen Peroxide,Analgesics,53.33,99.4,81,130
766,Vitamin B12,Vitamins,240.21,496.22,95,33
767,Bisoprolol 5mg,Diabetes,86.68,131.12,91,142
768,Savlon Solution,Cardiac,91.81,188.65,65,78
769,Dapagliflozin 10mg,Antibiotics,146.11,337.86,29,43
770,Amoxicillin 500mg,Diabetes,198.36,302.88,95,93
771,Clindamycin 300mg,Analgesics,183.57,333.25,18,124
772,Silver Sulfadiazine,Cardiac,101.06,204.61,28,142
773,Ketorolac 10mg,Analgesics,54.79,92.61,72,94
774,Celecoxib 100mg,Antibiotics,65.5,172.71,33,53
775,Atorvastatin 10mg,Diabetes,96.89,157.39,46,85
776,Losartan 50mg,Analgesics,67.19,107.56,48,93
777,Diclofenac 50mg,Analgesics,215.09,350.04,71,51
778,Amoxicillin 500mg,Diabetes,32.74,49.01,41,117
779,Nitrofurantoin 100mg,Diabetes,174.54,312.22,97,128
780,Folic Acid 5mg,Vitamins,189.61,397.8,22,85
781,Silver Sulfadiazine,Diabetes,191.63,304.39,100,150
782,Ibuprofen 400mg,Vitamins,59.42,130.6,34,135
783,Ramipril 5mg,Analgesics,80.89,141.93,45,55
784,Savlon Solution,Antibiotics,50.82,177.6,67,146
785,Tramadol 50mg,Analgesics,137.86,236.68,44,50
786,Folic Acid 5mg,Cardiac,126.72,270.66,90,89
787,Aspirin 75mg,Vitamins,139.65,287.96,86,44
788,Sitagliptin 50mg,Antibiotics,105.29,266.36,26,20
789,Vitamin E 400mg,Antibiotics,60.55,155.91,73,66
790,Aspirin 75mg,Antiseptics,127.96,163.64,12,84
791,Bisoprolol 5mg,Analgesics,179.31,329.91,35,63
792,Vitamin E 400mg,Vitamins,191.67,376.47,73,83
793,Savlon Solution,Vitamins,186.56,397.05,78,58
794,Bisoprolol 5mg,Vitamins,53.41,105.15,72,26
795,Losartan 50mg,Analgesics,156.89,247.44,81,47
796,Hydrogen Peroxide,Cardiac,153.6,266.87,50,55
797,Silver Sulfadiazine,Cardiac,192.48,334.71,19,104
798,Ciprofloxacin 500mg,Vitamins,86.34,194.4,83,103
799,Vitamin C 500mg,Diabetes,242.16,373.34,95,23
800,Multivitamin,Cardiac,33.42,67.39,47,109
801,Savlon Solution,Diabetes,147.19,225.42,62,78
802,Amoxicillin 500mg,Analgesics,163.73,313.45,47,136
803,Ramipril 5mg,Vitamins,140.49,284.13,83,28
804,Clopidogrel 75mg,Vitamins,118.55,239.25,18,139
805,Nitrofurantoin 100mg,Antibiotics,147.53,341.26,78,39
806,Nitrofurantoin 100mg,Diabetes,86.61,137.29,26,81
807,Silver Sulfadiazine,Cardiac,82.0,171.23,36,134
808,Ciprofloxacin 500mg,Cardiac,58.14,99.93,29,75
809,Aspirin 75mg,Antibiotics,10.32,20.99,45,61
810,Savlon Solution,Analgesics,157.62,267.23,98,109
811,Glimepiride 1mg,Antiseptics,176.66,226.02,43,91
812,Multivitamin,Diabetes,54.56,78.04,49,145
813,Clindamycin 300mg,Analgesics,96.89,208.49,15,37
814,Rosuvastatin 5mg,Cardiac,45.38,81.88,92,131
815,Sitagliptin 50mg,Cardiac,80.58,156.44,55,124
816,Vitamin B12,Vitamins,209.8,458.33,23,34
817,Cefixime 200mg,Vitamins,138.25,289.0,46,136
818,Bisoprolol 5mg,Antibiotics,129.62,274.59,36,59
819,Amlodipine 5mg,Analgesics,98.02,176.72,35,100
820,Naproxen 500mg,Antibiotics,151.35,363.4,93,32
821,Metronidazole 400mg,Diabetes,96.22,145.59,55,85
822,Cefixime 200mg,Analgesics,8.59,15.4,25,22
823,Insulin Glargine,Antibiotics,77.0,177.86,58,115
824,Nitrofurantoin 100mg,Antibiotics,39.61,119.81,84,42
825,Povidone Iodine,Vitamins,179.14,440.29,29,110
826,Metformin 500mg,Cardiac,75.75,141.74,55,93
827,Hydrogen Peroxide,Antibiotics,161.63,405.71,53,90
828,Bisoprolol 5mg,Antibiotics,15.83,43.27,10,93
829,Losartan 50mg,Diabetes,56.29,86.6,26,101
830,Metformin 500mg,Antibiotics,166.84,402.99,81,131
831,Ciprofloxacin 500mg,Analgesics,222.42,328.84,26,32
832,Biotin 10mg,Antibiotics,76.34,205.21,29,75
833,Povidone Iodine,Analgesics,141.47,290.96,83,95
834,Pioglitazone 15mg,Analgesics,146.54,251.21,67,88
835,Metronidazole 400mg,Antibiotics,208.92,395.8,11,126
836,Vildagliptin 50mg,Antibiotics,160.77,377.0,74,38
837,Folic Acid 5mg,Cardiac,31.98,66.34,59,110
838,Dettol Antiseptic,Antibiotics,124.44,370.56,86,134
839,Sitagliptin 50mg,Vitamins,56.7,114.71,65,109
840,Ketorolac 10mg,Vitamins,34.97,84.6,18,94
841,Clopidogrel 75mg,Analgesics,49.86,87.08,50,95
842,Celecoxib 100mg,Vitamins,100.9,200.64,64,136
843,Metronidazole 400mg,Analgesics,142.34,253.67,82,123
844,Bisoprolol 5mg,Antiseptics,365.81,479.49,95,111
845,Rosuvastatin 5mg,Analgesics,83.43,138.65,83,130
846,Vildagliptin 50mg,Antibiotics,34.45,76.74,40,115
847,Aspirin 75mg,Analgesics,235.25,383.23,50,93
848,Clopidogrel 75mg,Antiseptics,391.62,506.67,38,94
849,Pioglitazone 15mg,Vitamins,90.75,164.04,15,132
850,Nitrofurantoin 100mg,Vitamins,212.45,514.04,32,108
851,Vildagliptin 50mg,Analgesics,86.24,148.91,78,120
852,Boroline Cream,Diabetes,35.69,55.04,16,40
853,Losartan 50mg,Analgesics,143.44,227.41,32,50
854,Sitagliptin 50mg,Cardiac,83.19,161.01,35,131
855,Naproxen 500mg,Analgesics,190.44,310.68,78,32
856,Ramipril 5mg,Analgesics,109.45,181.91,84,42
857,Vitamin C 500mg,Analgesics,238.42,350.76,13,50
858,Dettol Antiseptic,Antibiotics,148.23,310.99,75,88
859,Savlon Solution,Vitamins,192.55,495.8,84,125
860,Celecoxib 100mg,Analgesics,169.93,235.01,53,137
861,Boroline Cream,Diabetes,204.82,302.14,96,41
862,Metoprolol 25mg,Antibiotics,168.62,400.06,28,71
863,Aspirin 75mg,Vitamins,104.77,289.93,77,87
864,Nitrofurantoin 100mg,Antibiotics,10.82,24.94,89,72
865,Levofloxacin 500mg,Antibiotics,132.73,331.66,70,95
866,Doxycycline 100mg,Vitamins,63.86,145.07,59,60
867,Multivitamin,Analgesics,7.56,14.12,17,103
868,Hydrogen Peroxide,Analgesics,78.26,118.56,43,48
869,Vitamin C 500mg,Cardiac,21.3,40.15,32,73
870,Vitamin E 400mg,Antiseptics,39.57,50.56,21,75
871,Aspirin 75mg,Antibiotics,117.32,250.6,72,38
872,Ramipril 5mg,Analgesics,167.58,315.09,92,89
873,Zinc 20mg,Vitamins,106.34,205.85,11,96
874,Povidone Iodine,Antibiotics,84.02,200.2,36,63
875,Insulin Glargine,Analgesics,118.83,187.8,99,28
876,Atorvastatin 10mg,Analgesics,10.21,17.71,83,132
877,Pioglitazone 15mg,Diabetes,112.18,171.09,81,136
878,Ramipril 5mg,Vitamins,64.71,135.0,68,144
879,Povidone Iodine,Analgesics,70.62,130.05,74,21
880,Folic Acid 5mg,Analgesics,159.97,268.84,95,54
881,Pioglitazone 15mg,Analgesics,60.52,107.21,70,118
882,Losartan 50mg,Vitamins,86.04,170.29,11,71
883,Aspirin 75mg,Analgesics,89.86,149.47,39,136
884,Tramadol 50mg,Analgesics,113.6,186.88,67,90
885,Ciprofloxacin 500mg,Diabetes,48.82,75.69,36,61
886,Empagliflozin 10mg,Analgesics,66.92,130.63,88,109
887,Metformin 500mg,Vitamins,47.85,106.69,37,69
888,Bisoprolol 5mg,Analgesics,72.59,125.79,65,93
889,Aspirin 75mg,Analgesics,112.02,177.31,34,130
890,Glimepiride 1mg,Analgesics,47.33,84.49,39,119
891,Betadine Ointment,Diabetes,217.31,359.31,94,23
892,Rosuvastatin 5mg,Cardiac,66.26,138.84,28,96
893,Vildagliptin 50mg,Diabetes,95.69,144.98,60,51
894,Glimepiride 1mg,Antibiotics,174.76,415.13,74,37
895,Hydrogen Peroxide,Vitamins,106.49,218.22,90,25
896,Insulin Glargine,Analgesics,92.42,171.36,69,83
