StockID,Store_ID,ProductID,BatchNumber,ExpiryDate,QuantityOnHand,SupplierID,DaysToExpiry,ExpiryStatus
416,HYD003,107,BATCH_416,03/12/2027,120,63,311,Valid
417,HYD004,142,BATCH_417,10/27/2026,98,49,175,Valid
418,HYD005,131,BATCH_418,12/21/2026,17,71,230,Valid
419,HYD004,88,BATCH_419,01/02/2028,68,1,607,Valid
420,HYD003,186,BATCH_420,12/04/2027,150,149,578,Valid
421,HYD004,39,BATCH_421,05/11/2026,137,124,6,Expiring Soon
422,HYD003,86,BATCH_422,08/31/2026,116,83,118,Valid
423,HYD002,179,BATCH_423,01/28/2027,146,99,268,Valid
424,HYD002,199,BATCH_424,09/24/2027,11,82,507,Valid
425,HYD004,181,BATCH_425,09/16/2026,98,170,134,Valid
426,HYD002,127,BATCH_426,11/02/2027,32,129,546,Valid
427,HYD005,85,BATCH_427,05/07/2027,112,26,367,Valid
428,HYD005,117,BATCH_428,07/15/2027,184,37,436,Valid
429,HYD004,168,BATCH_429,04/07/2028,19,121,703,Valid
430,HYD003,87,BATCH_430,10/01/2026,166,21,149,Valid
431,HYD003,173,BATCH_431,12/09/2027,97,82,583,Valid
432,HYD004,139,BATCH_432,04/17/2026,158,18,-18,Expired
433,HYD002,162,BATCH_433,06/12/2026,58,192,38,Valid
434,HYD001,112,BATCH_434,03/28/2028,194,163,693,Valid
435,HYD001,114,BATCH_435,01/12/2028,177,77,617,Valid
436,HYD001,12,BATCH_436,05/20/2026,14,76,15,Expiring Soon
437,HYD003,96,BATCH_437,10/15/2027,37,63,528,Valid
438,HYD005,106,BATCH_438,04/15/2027,43,45,345,Valid
439,HYD001,157,BATCH_439,04/08/2028,158,175,704,Valid
440,HYD002,128,BATCH_440,10/13/2026,59,119,161,Valid
441,HYD003,118,BATCH_441,06/08/2027,170,3,399,Valid
442,HYD004,74,BATCH_442,01/26/2027,18,114,266,Valid
443,HYD003,151,BATCH_443,10/20/2026,163,109,168,Valid
444,HYD003,117,BATCH_444,03/18/2028,50,99,683,Valid
445,HYD004,28,BATCH_445,12/02/2027,97,147,576,Valid
446,HYD003,148,BATCH_446,01/31/2028,179,76,636,Valid
447,HYD001,169,BATCH_447,09/14/2027,70,3,497,Valid
448,HYD005,176,BATCH_448,07/22/2027,155,191,443,Valid
449,HYD004,74,BATCH_449,07/19/2026,155,91,75,Valid
450,HYD002,163,BATCH_450,11/07/2027,158,65,551,Valid
451,HYD002,161,BATCH_451,10/04/2026,160,166,152,Valid
452,HYD001,80,BATCH_452,03/10/2028,8,149,675,Valid
453,HYD003,188,BATCH_453,02/04/2028,23,76,640,Valid
454,HYD003,192,BATCH_454,10/01/2026,44,52,149,Valid
455,HYD002,139,BATCH_455,11/27/2027,135,129,571,Valid
456,HYD003,43,BATCH_456,05/03/2026,123,76,-2,Expired
457,HYD003,30,BATCH_457,06/24/2027,19,37,415,Valid
458,HYD002,174,BATCH_458,09/24/2026,142,94,142,Valid
459,HYD001,102,BATCH_459,02/15/2028,67,138,651,Valid
460,HYD001,117,BATCH_460,09/06/2026,172,192,124,Valid
461,HYD003,150,BATCH_461,06/04/2026,163,96,30,Expiring Soon
462,HYD001,173,BATCH_462,02/15/2028,120,7,651,Valid
463,HYD005,144,BATCH_463,04/01/2028,156,57,697,Valid
464,HYD001,163,BATCH_464,09/23/2026,179,78,141,Valid
465,HYD004,30,BATCH_465,01/18/2028,11,10,623,Valid
466,HYD003,127,BATCH_466,04/17/2026,24,61,-18,Expired
467,HYD005,35,BATCH_467,12/31/2027,116,95,605,Valid
468,HYD005,108,BATCH_468,07/20/2027,106,168,441,Valid
469,HYD001,126,BATCH_469,08/17/2026,71,9,104,Valid
470,HYD003,56,BATCH_470,03/12/2028,113,61,677,Valid
471,HYD003,26,BATCH_471,11/19/2027,139,166,563,Valid
472,HYD003,16,BATCH_472,06/17/2026,70,49,43,Valid
473,HYD001,117,BATCH_473,03/03/2028,169,55,668,Valid
474,HYD005,6,BATCH_474,07/27/2026,85,63,83,Valid
475,HYD002,145,BATCH_475,02/08/2026,17,196,-86,Expired
476,HYD005,54,BATCH_476,09/25/2026,59,85,143,Valid
477,HYD002,153,BATCH_477,08/14/2026,70,38,101,Valid
478,HYD002,139,BATCH_478,07/26/2026,44,29,82,Valid
479,HYD001,34,BATCH_479,03/27/2026,91,61,-39,Expired
480,HYD005,83,BATCH_480,02/28/2026,44,68,-66,Expired
481,HYD001,33,BATCH_481,09/28/2027,134,30,511,Valid
482,HYD001,122,BATCH_482,02/18/2027,199,93,289,Valid
483,HYD005,152,BATCH_483,11/07/2027,115,129,551,Valid
484,HYD002,158,BATCH_484,05/28/2027,186,169,388,Valid
485,HYD005,78,BATCH_485,05/08/2027,164,8,368,Valid
486,HYD001,123,BATCH_486,07/19/2026,109,176,75,Valid
487,HYD001,126,BATCH_487,05/27/2026,18,21,22,Expiring Soon
488,HYD003,156,BATCH_488,05/30/2026,16,33,25,Expiring Soon
489,HYD003,160,BATCH_489,02/17/2026,97,153,-77,Expired
490,HYD005,76,BATCH_490,03/05/2028,129,155,670,Valid
491,HYD004,26,BATCH_491,06/29/2026,167,167,55,Valid
492,HYD005,185,BATCH_492,03/24/2026,110,116,-42,Expired
493,HYD002,106,BATCH_493,03/16/2026,116,103,-50,Expired
494,HYD004,187,BATCH_494,09/06/2027,80,110,489,Valid
495,HYD003,171,BATCH_495,10/11/2026,95,40,159,Valid
496,HYD004,18,BATCH_496,11/25/2027,21,24,569,Valid
497,HYD004,25,BATCH_497,12/22/2027,33,143,596,Valid
498,HYD001,151,BATCH_498,06/26/2026,171,32,52,Valid
499,HYD004,91,BATCH_499,05/22/2027,184,14,382,Valid
500,HYD003,154,BATCH_500,05/14/2027,90,27,374,Valid
501,HYD005,130,BATCH_501,03/27/2028,39,169,692,Valid
502,HYD004,58,BATCH_502,11/07/2027,89,143,551,Valid
503,HYD003,30,BATCH_503,07/19/2026,146,58,75,Valid
504,HYD004,144,BATCH_504,04/17/2026,155,169,-18,Expired
505,HYD003,8,BATCH_505,12/19/2026,69,180,228,Valid
506,HYD003,87,BATCH_506,04/25/2027,1,47,355,Valid
507,HYD002,145,BATCH_507,03/28/2027,17,37,327,Valid
508,HYD001,24,BATCH_508,06/16/2027,55,97,407,Valid
509,HYD004,117,BATCH_509,10/13/2026,40,95,161,Valid
510,HYD003,185,BATCH_510,11/08/2027,198,146,552,Valid
511,HYD005,22,BATCH_511,05/22/2026,39,41,17,Expiring Soon
512,HYD005,13,BATCH_512,05/13/2026,69,114,8,Expiring Soon
513,HYD004,125,BATCH_513,11/18/2026,106,70,197,Valid
514,HYD002,194,BATCH_514,10/15/2027,29,89,528,Valid
515,HYD004,29,BATCH_515,05/04/2026,173,174,-1,Expired
516,HYD005,125,BATCH_516,10/28/2026,170,79,176,Valid
517,HYD001,57,BATCH_517,11/04/2027,153,15,548,Valid
518,HYD001,53,BATCH_518,05/19/2026,54,197,14,Expiring Soon
519,HYD002,196,BATCH_519,04/24/2027,74,84,354,Valid
520,HYD001,2,BATCH_520,03/26/2027,191,111,325,Valid
521,HYD002,34,BATCH_521,04/13/2027,136,181,343,Valid
522,HYD002,129,BATCH_522,10/06/2026,18,102,154,Valid
523,HYD001,112,BATCH_523,12/24/2026,117,20,233,Valid
524,HYD003,148,BATCH_524,07/05/2026,146,104,61,Valid
525,HYD004,75,BATCH_525,04/02/2028,103,6,698,Valid
526,HYD003,44,BATCH_526,02/13/2026,176,93,-81,Expired
527,HYD001,112,BATCH_527,03/11/2027,62,112,310,Valid
528,HYD005,103,BATCH_528,10/17/2027,20,102,530,Valid
529,HYD003,191,BATCH_529,07/19/2026,56,86,75,Valid
530,HYD002,20,BATCH_530,04/13/2027,162,30,343,Valid
531,HYD005,131,BATCH_531,06/22/2026,198,90,48,Valid
532,HYD003,187,BATCH_532,12/06/2027,60,27,580,Valid
533,HYD002,66,BATCH_533,05/15/2026,44,155,10,Expiring Soon
534,HYD002,195,BATCH_534,03/04/2026,45,198,-62,Expired
535,HYD004,119,BATCH_535,08/22/2027,174,145,474,Valid
536,HYD005,83,BATCH_536,02/20/2027,38,113,291,Valid
537,HYD001,121,BATCH_537,01/25/2028,161,78,630,Valid
538,HYD003,152,BATCH_538,08/03/2026,90,130,90,Valid
539,HYD001,80,BATCH_539,10/23/2026,115,10,171,Valid
540,HYD001,95,BATCH_540,11/27/2026,19,166,206,Valid
541,HYD001,158,BATCH_541,05/28/2026,98,119,23,Expiring Soon
542,HYD005,142,BATCH_542,11/26/2026,115,147,205,Valid
543,HYD002,83,BATCH_543,07/10/2026,128,39,66,Valid
544,HYD001,116,BATCH_544,03/21/2026,87,183,-45,Expired
545,HYD001,130,BATCH_545,10/04/2026,10,64,152,Valid
546,HYD004,113,BATCH_546,12/14/2027,133,157,588,Valid
547,HYD002,94,BATCH_547,07/02/2027,72,100,423,Valid
548,HYD004,199,BATCH_548,04/12/2027,173,154,342,Valid
549,HYD001,162,BATCH_549,02/22/2027,16,85,293,Valid
550,HYD001,143,BATCH_550,02/19/2028,72,65,655,Valid
551,HYD005,39,BATCH_551,09/21/2027,20,150,504,Valid
552,HYD002,90,BATCH_552,07/26/2027,167,179,447,Valid
553,HYD004,34,BATCH_553,08/04/2027,79,144,456,Valid
554,HYD004,165,BATCH_554,02/23/2027,32,172,294,Valid
555,HYD005,24,BATCH_555,07/30/2026,130,93,86,Valid
556,HYD001,93,BATCH_556,03/20/2028,46,55,685,Valid
557,HYD003,197,BATCH_557,05/08/2027,49,58,368,Valid
558,HYD002,40,BATCH_558,03/25/2028,75,26,690,Valid
559,HYD005,198,BATCH_559,01/25/2028,9,170,630,Valid
560,HYD003,197,BATCH_560,07/27/2027,152,97,448,Valid
561,HYD002,42,BATCH_561,08/06/2027,177,198,458,Valid
562,HYD005,43,BATCH_562,03/03/2028,11,106,668,Valid
563,HYD003,174,BATCH_563,07/22/2026,113,157,78,Valid
564,HYD003,193,BATCH_564,06/08/2027,59,137,399,Valid
565,HYD002,80,BATCH_565,12/23/2026,49,95,232,Valid
566,HYD005,113,BATCH_566,12/22/2026,196,73,231,Valid
567,HYD004,129,BATCH_567,09/30/2026,107,42,148,Valid
568,HYD002,155,BATCH_568,04/21/2027,64,14,351,Valid
569,HYD004,96,BATCH_569,09/10/2026,182,133,128,Valid
570,HYD001,73,BATCH_570,05/08/2027,195,42,368,Valid
571,HYD003,116,BATCH_571,08/17/2026,37,112,104,Valid
572,HYD001,57,BATCH_572,06/30/2026,89,7,56,Valid
573,HYD004,14,BATCH_573,10/02/2026,128,96,150,Valid
574,HYD002,99,BATCH_574,08/27/2027,95,58,479,Valid
575,HYD001,82,BATCH_575,05/15/2026,182,167,10,Expiring Soon
576,HYD003,38,BATCH_576,08/09/2027,9,74,461,Valid
577,HYD004,179,BATCH_577,02/09/2027,194,181,280,Valid
578,HYD004,115,BATCH_578,08/01/2027,20,5,453,Valid
579,HYD003,56,BATCH_579,08/07/2026,140,187,94,Valid
580,HYD005,136,BATCH_580,07/21/2026,28,199,77,Valid
581,HYD003,61,BATCH_581,01/11/2027,31,13,251,Valid
582,HYD002,108,BATCH_582,05/09/2026,16,29,4,Expiring Soon
583,HYD004,153,BATCH_583,03/22/2026,161,132,-44,Expired
584,HYD005,62,BATCH_584,10/26/2026,74,110,174,Valid
585,HYD001,158,BATCH_585,04/04/2027,61,147,334,Valid
586,HYD004,48,BATCH_586,01/11/2027,134,93,251,Valid
587,HYD001,135,BATCH_587,05/14/2026,129,142,9,Expiring Soon
588,HYD001,100,BATCH_588,09/14/2026,11,163,132,Valid
589,HYD004,96,BATCH_589,03/22/2028,191,5,687,Valid
590,HYD003,18,BATCH_590,12/06/2026,61,188,215,Valid
591,HYD001,198,BATCH_591,10/12/2026,34,12,160,Valid
592,HYD003,140,BATCH_592,11/02/2026,164,45,181,Valid
593,HYD004,179,BATCH_593,01/26/2027,161,47,266,Valid
594,HYD002,17,BATCH_594,05/02/2027,9,76,362,Valid
595,HYD002,12,BATCH_595,04/12/2027,10,81,342,Valid
596,HYD003,132,BATCH_596,10/20/2026,139,122,168,Valid
597,HYD003,10,BATCH_597,09/23/2026,73,92,141,Valid
598,HYD001,168,BATCH_598,01/29/2027,69,32,269,Valid
599,HYD003,112,BATCH_599,06/12/2026,190,113,38,Valid
600,HYD004,87,BATCH_600,06/03/2026,127,178,29,Expiring Soon
601,HYD004,95,BATCH_601,02/17/2028,68,22,653,Valid
602,HYD004,21,BATCH_602,05/18/2026,154,47,13,Expiring Soon
603,HYD005,76,BATCH_603,09/29/2027,26,21,512,Valid
604,HYD003,170,BATCH_604,12/04/2027,78,115,578,Valid
605,HYD005,184,BATCH_605,03/25/2027,42,177,324,Valid
606,HYD004,90,BATCH_606,05/20/2026,10,187,15,Expiring Soon
607,HYD003,158,BATCH_607,05/04/2027,70,164,364,Valid
608,HYD001,20,BATCH_608,11/22/2027,93,132,566,Valid
609,HYD002,8,BATCH_609,01/07/2027,155,174,247,Valid
610,HYD004,9,BATCH_610,12/05/2027,17,61,579,Valid
611,HYD003,93,BATCH_611,10/21/2027,145,9,534,Valid
612,HYD005,40,BATCH_612,02/12/2026,94,96,-82,Expired
613,HYD004,196,BATCH_613,11/05/2027,146,36,549,Valid
614,HYD005,94,BATCH_614,04/04/2027,80,167,334,Valid
615,HYD003,64,BATCH_615,04/30/2026,6,189,-5,Expired
616,HYD002,128,BATCH_616,12/11/2026,99,144,220,Valid
617,HYD001,68,BATCH_617,08/30/2027,180,115,482,Valid
618,HYD002,157,BATCH_618,09/02/2026,177,126,120,Valid
619,HYD002,32,BATCH_619,03/03/2028,18,116,668,Valid
620,HYD002,183,BATCH_620,07/16/2027,22,175,437,Valid
621,HYD003,171,BATCH_621,02/04/2027,181,17,275,Valid
622,HYD005,139,BATCH_622,01/17/2027,76,41,257,Valid
623,HYD002,93,BATCH_623,09/04/2026,57,32,122,Valid
624,HYD002,36,BATCH_624,02/04/2027,126,7,275,Valid
625,HYD003,142,BATCH_625,03/27/2027,119,142,326,Valid
626,HYD002,157,BATCH_626,07/12/2027,16,80,433,Valid
627,HYD004,184,BATCH_627,10/24/2027,134,106,537,Valid
628,HYD004,148,BATCH_628,10/21/2027,32,82,534,Valid
629,HYD001,116,BATCH_629,06/30/2026,174,133,56,Valid
630,HYD003,33,BATCH_630,05/10/2026,196,34,5,Expiring Soon
631,HYD004,129,BATCH_631,02/09/2026,31,133,-85,Expired
632,HYD002,78,BATCH_632,08/27/2027,41,83,479,Valid
633,HYD002,89,BATCH_633,06/01/2027,72,21,392,Valid
634,HYD003,51,BATCH_634,10/21/2026,32,161,169,Valid
635,HYD003,158,BATCH_635,06/30/2027,23,129,421,Valid
636,HYD002,152,BATCH_636,04/18/2026,43,169,-17,Expired
637,HYD005,185,BATCH_637,03/15/2027,144,11,314,Valid
638,HYD001,21,BATCH_638,05/03/2028,164,198,729,Valid
639,HYD005,68,BATCH_639,10/11/2026,196,147,159,Valid
640,HYD004,159,BATCH_640,01/24/2028,127,161,629,Valid
641,HYD005,75,BATCH_641,11/21/2027,123,63,565,Valid
642,HYD004,77,BATCH_642,03/16/2026,18,177,-50,Expired
643,HYD001,41,BATCH_643,05/10/2027,106,124,370,Valid
644,HYD004,53,BATCH_644,07/21/2027,155,37,442,Valid
645,HYD003,184,BATCH_645,03/31/2027,187,89,330,Valid
646,HYD004,34,BATCH_646,11/30/2026,131,144,209,Valid
647,HYD001,82,BATCH_647,05/06/2026,119,32,1,Expiring Soon
648,HYD003,116,BATCH_648,12/13/2027,36,25,587,Valid
649,HYD001,75,BATCH_649,08/13/2026,157,108,100,Valid
650,HYD002,41,BATCH_650,11/01/2026,147,185,180,Valid
651,HYD003,49,BATCH_651,12/19/2026,127,132,228,Valid
652,HYD004,128,BATCH_652,05/23/2026,127,6,18,Expiring Soon
653,HYD001,101,BATCH_653,12/24/2027,117,62,598,Valid
654,HYD002,150,BATCH_654,10/19/2027,12,13,532,Valid
655,HYD003,127,BATCH_655,05/02/2026,73,138,-3,Expired
656,HYD001,28,BATCH_656,09/30/2026,34,68,148,Valid
657,HYD003,196,BATCH_657,03/25/2027,93,12,324,Valid
658,HYD004,14,BATCH_658,11/23/2027,92,142,567,Valid
659,HYD003,19,BATCH_659,03/18/2027,129,116,317,Valid
660,HYD005,72,BATCH_660,06/03/2026,32,25,29,Expiring Soon
661,HYD004,96,BATCH_661,06/06/2027,142,94,397,Valid
662,HYD002,51,BATCH_662,02/17/2028,102,129,653,Valid
663,HYD001,12,BATCH_663,09/02/2027,35,183,485,Valid
664,HYD003,122,BATCH_664,11/02/2027,116,39,546,Valid
665,HYD005,132,BATCH_665,07/20/2027,83,157,441,Valid
666,HYD003,42,BATCH_666,03/29/2028,157,190,694,Valid
667,HYD003,152,BATCH_667,02/03/2027,129,131,274,Valid
668,HYD005,126,BATCH_668,08/01/2026,121,5,88,Valid
669,HYD003,85,BATCH_669,08/09/2027,106,150,461,Valid
670,HYD003,186,BATCH_670,06/07/2027,152,122,398,Valid
671,HYD003,168,BATCH_671,05/07/2026,184,14,2,Expiring Soon
672,HYD005,123,BATCH_672,07/01/2026,134,162,57,Valid
673,HYD005,199,BATCH_673,01/24/2028,37,175,629,Valid
674,HYD002,9,BATCH_674,04/19/2028,48,5,715,Valid
675,HYD004,81,BATCH_675,12/13/2026,38,106,222,Valid
676,HYD002,106,BATCH_676,02/15/2028,198,157,651,Valid
677,HYD004,189,BATCH_677,12/02/2026,180,36,211,Valid
678,HYD005,54,BATCH_678,02/19/2027,169,123,290,Valid
679,HYD005,97,BATCH_679,06/30/2027,44,118,421,Valid
680,HYD005,88,BATCH_680,02/16/2026,173,198,-78,Expired
681,HYD003,157,BATCH_681,01/25/2027,49,64,265,Valid
682,HYD003,143,BATCH_682,04/05/2027,57,77,335,Valid
683,HYD003,181,BATCH_683,01/08/2027,176,181,248,Valid
684,HYD004,82,BATCH_684,12/24/2026,89,144,233,Valid
685,HYD003,74,BATCH_685,06/02/2027,146,174,393,Valid
686,HYD005,98,BATCH_686,08/13/2026,88,198,100,Valid
687,HYD002,75,BATCH_687,05/28/2027,73,183,388,Valid
688,HYD001,89,BATCH_688,05/01/2028,167,66,727,Valid
689,HYD004,55,BATCH_689,01/25/2027,137,70,265,Valid
690,HYD005,179,BATCH_690,11/11/2026,35,28,190,Valid
691,HYD005,190,BATCH_691,11/18/2027,62,13,562,Valid
692,HYD005,58,BATCH_692,09/25/2026,13,26,143,Valid
693,HYD004,85,BATCH_693,07/23/2027,25,175,444,Valid
694,HYD002,2,BATCH_694,04/20/2028,104,168,716,Valid
695,HYD004,123,BATCH_695,07/12/2026,193,74,68,Valid
696,HYD003,74,BATCH_696,01/24/2027,196,23,264,Valid
697,HYD005,60,BATCH_697,08/26/2026,189,186,113,Valid
698,HYD001,45,BATCH_698,03/22/2028,45,10,687,Valid
699,HYD004,127,BATCH_699,05/18/2026,191,75,13,Expiring Soon
700,HYD001,3,BATCH_700,10/12/2026,145,155,160,Valid
701,HYD001,86,BATCH_701,11/04/2026,116,165,183,Valid
702,HYD005,135,BATCH_702,06/29/2027,34,130,420,Valid
703,HYD004,70,BATCH_703,01/29/2028,28,85,634,Valid
704,HYD002,188,BATCH_704,05/15/2027,165,66,375,Valid
705,HYD002,4,BATCH_705,03/19/2026,75,146,-47,Expired
706,HYD002,45,BATCH_706,09/14/2027,109,132,497,Valid
707,HYD003,23,BATCH_707,04/25/2028,171,25,721,Valid
708,HYD002,36,BATCH_708,08/17/2027,82,64,469,Valid
709,HYD001,67,BATCH_709,12/14/2027,60,115,588,Valid
710,HYD003,85,BATCH_710,12/31/2026,149,186,240,Valid
711,HYD005,3,BATCH_711,12/26/2026,167,93,235,Valid
712,HYD002,16,BATCH_712,11/09/2027,119,79,553,Valid
713,HYD002,104,BATCH_713,09/28/2026,180,198,146,Valid
714,HYD003,177,BATCH_714,04/15/2028,163,76,711,Valid
715,HYD003,158,BATCH_715,03/27/2026,56,35,-39,Expired
716,HYD004,40,BATCH_716,01/17/2027,191,156,257,Valid
717,HYD003,107,BATCH_717,02/23/2026,193,138,-71,Expired
718,HYD002,196,BATCH_718,12/27/2026,174,194,236,Valid
719,HYD005,21,BATCH_719,10/27/2026,114,136,175,Valid
720,HYD003,20,BATCH_720,05/08/2026,15,141,3,Expiring Soon
721,HYD005,52,BATCH_721,08/08/2026,42,84,95,Valid
722,HYD005,114,BATCH_722,01/14/2027,174,53,254,Valid
723,HYD005,126,BATCH_723,01/05/2028,130,115,610,Valid
724,HYD001,117,BATCH_724,11/28/2027,131,107,572,Valid
725,HYD004,145,BATCH_725,02/03/2028,143,119,639,Valid
726,HYD003,186,BATCH_726,08/13/2026,101,66,100,Valid
727,HYD001,191,BATCH_727,01/07/2027,148,19,247,Valid
728,HYD001,109,BATCH_728,01/28/2028,179,17,633,Valid
729,HYD005,16,BATCH_729,02/07/2027,120,9,278,Valid
730,HYD003,105,BATCH_730,07/22/2026,196,35,78,Valid
731,HYD004,96,BATCH_731,11/08/2027,114,97,552,Valid
732,HYD004,21,BATCH_732,03/17/2028,167,90,682,Valid
733,HYD001,46,BATCH_733,04/26/2026,135,33,-9,Expired
734,HYD002,1,BATCH_734,07/07/2027,76,119,428,Valid
735,HYD005,109,BATCH_735,07/17/2027,97,59,438,Valid
736,HYD002,118,BATCH_736,01/09/2027,39,71,249,Valid
737,HYD002,186,BATCH_737,04/25/2027,8,170,355,Valid
738,HYD004,158,BATCH_738,05/27/2026,61,53,22,Expiring Soon
739,HYD001,26,BATCH_739,09/05/2027,114,154,488,Valid
740,HYD001,63,BATCH_740,12/22/2026,102,113,231,Valid
741,HYD002,139,BATCH_741,05/28/2026,193,199,23,Expiring Soon
742,HYD001,36,BATCH_742,12/24/2027,74,60,598,Valid
743,HYD005,82,BATCH_743,08/31/2026,60,78,118,Valid
744,HYD002,170,BATCH_744,03/19/2026,56,106,-47,Expired
745,HYD003,71,BATCH_745,10/15/2026,142,152,163,Valid
746,HYD002,161,BATCH_746,04/06/2026,142,127,-29,Expired
747,HYD001,89,BATCH_747,01/01/2028,134,82,606,Valid
748,HYD004,105,BATCH_748,07/08/2027,76,97,429,Valid
749,HYD002,194,BATCH_749,02/28/2028,61,58,664,Valid
750,HYD003,182,BATCH_750,10/28/2026,118,15,176,Valid
751,HYD005,106,BATCH_751,01/27/2028,142,136,632,Valid
752,HYD002,100,BATCH_752,01/23/2028,65,53,628,Valid
753,HYD003,166,BATCH_753,09/22/2027,115,95,505,Valid
754,HYD001,138,BATCH_754,05/21/2027,13,69,381,Valid
755,HYD004,173,BATCH_755,03/27/2027,18,49,326,Valid
756,HYD005,186,BATCH_756,01/01/2027,122,54,241,Valid
757,HYD003,78,BATCH_757,08/15/2026,54,49,102,Valid
758,HYD001,192,BATCH_758,01/30/2028,62,179,635,Valid
759,HYD005,181,BATCH_759,04/19/2026,101,62,-16,Expired
760,HYD005,83,BATCH_760,10/02/2027,97,120,515,Valid
761,HYD005,167,BATCH_761,02/12/2026,78,67,-82,Expired
762,HYD003,132,BATCH_762,04/03/2026,119,26,-32,Expired
763,HYD004,195,BATCH_763,05/06/2026,52,95,1,Expiring Soon
764,HYD003,106,BATCH_764,04/13/2026,144,57,-22,Expired
765,HYD002,5,BATCH_765,03/15/2028,141,150,680,Valid
766,HYD005,185,BATCH_766,10/10/2026,75,40,158,Valid
767,HYD002,85,BATCH_767,03/10/2026,97,146,-56,Expired
768,HYD002,128,BATCH_768,07/02/2027,65,196,423,Valid
769,HYD004,186,BATCH_769,09/28/2026,117,44,146,Valid
770,HYD003,44,BATCH_770,01/19/2028,184,140,624,Valid
771,HYD004,48,BATCH_771,04/03/2026,134,9,-32,Expired
772,HYD001,172,BATCH_772,11/22/2026,195,2,201,Valid
773,HYD004,36,BATCH_773,04/22/2026,17,182,-13,Expired
774,HYD002,3,BATCH_774,05/22/2027,129,117,382,Valid
775,HYD003,16,BATCH_775,08/07/2027,168,125,459,Valid
776,HYD001,2,BATCH_776,07/02/2026,141,106,58,Valid
777,HYD001,5,BATCH_777,03/24/2028,184,71,689,Valid
778,HYD005,74,BATCH_778,05/04/2028,128,179,730,Valid
779,HYD004,46,BATCH_779,04/29/2028,24,135,725,Valid
780,HYD002,62,BATCH_780,12/01/2027,158,135,575,Valid
781,HYD003,91,BATCH_781,12/01/2027,101,21,575,Valid
782,HYD003,104,BATCH_782,12/30/2026,144,63,239,Valid
783,HYD002,77,BATCH_783,04/10/2028,167,167,706,Valid
784,HYD001,24,BATCH_784,03/07/2026,97,97,-59,Expired
785,HYD005,122,BATCH_785,02/23/2028,163,3,659,Valid
786,HYD002,22,BATCH_786,07/29/2026,111,166,85,Valid
787,HYD003,145,BATCH_787,07/01/2027,135,11,422,Valid
788,HYD002,55,BATCH_788,10/19/2026,69,12,167,Valid
789,HYD001,176,BATCH_789,08/21/2027,139,145,473,Valid
790,HYD001,46,BATCH_790,07/12/2026,4,54,68,Valid
791,HYD005,37,BATCH_791,03/14/2027,19,77,313,Valid
792,HYD002,145,BATCH_792,05/26/2026,145,100,21,Expiring Soon
793,HYD005,85,BATCH_793,07/11/2026,193,190,67,Valid
794,HYD002,177,BATCH_794,01/27/2027,128,191,267,Valid
795,HYD003,14,BATCH_795,08/12/2026,111,60,99,Valid
796,HYD001,88,BATCH_796,03/28/2028,198,84,693,Valid
797,HYD001,163,BATCH_797,02/13/2026,200,116,-81,Expired
798,HYD004,59,BATCH_798,04/18/2026,141,97,-17,Expired
799,HYD004,48,BATCH_799,01/25/2027,21,198,265,Valid
800,HYD005,76,BATCH_800,08/15/2026,182,19,102,Valid
801,HYD001,69,BATCH_801,03/02/2026,97,183,-64,Expired
802,HYD002,190,BATCH_802,03/26/2028,81,93,691,Valid
803,HYD001,24,BATCH_803,03/15/2027,78,114,314,Valid
804,HYD003,195,BATCH_804,11/07/2026,26,34,186,Valid
805,HYD001,48,BATCH_805,03/11/2027,114,143,310,Valid
806,HYD005,132,BATCH_806,12/23/2026,26,7,232,Valid
807,HYD001,91,BATCH_807,06/08/2026,152,154,34,Valid
808,HYD003,99,BATCH_808,07/13/2027,74,106,434,Valid
809,HYD004,200,BATCH_809,10/14/2026,185,144,162,Valid
810,HYD002,147,BATCH_810,09/19/2026,43,176,137,Valid
811,HYD004,44,BATCH_811,06/28/2027,68,78,419,Valid
812,HYD003,127,BATCH_812,06/26/2026,16,43,52,Valid
813,HYD004,71,BATCH_813,07/09/2027,76,124,430,Valid
814,HYD001,93,BATCH_814,03/07/2028,63,185,672,Valid
815,HYD004,153,BATCH_815,05/08/2026,117,28,3,Expiring Soon
816,HYD002,78,BATCH_816,03/27/2026,101,86,-39,Expired
817,HYD005,98,BATCH_817,02/19/2026,112,86,-75,Expired
818,HYD004,167,BATCH_818,11/23/2027,76,83,567,Valid
819,HYD005,178,BATCH_819,08/25/2026,122,81,112,Valid
820,HYD002,102,BATCH_820,03/03/2027,74,189,302,Valid
821,HYD004,148,BATCH_821,10/06/2026,83,97,154,Valid
822,HYD003,101,BATCH_822,08/22/2026,29,145,109,Valid
823,HYD002,152,BATCH_823,06/03/2026,174,197,29,Expiring Soon
824,HYD005,7,BATCH_824,04/22/2026,181,54,-13,Expired
825,HYD004,75,BATCH_825,01/23/2028,104,173,628,Valid
826,HYD004,36,BATCH_826,02/20/2028,61,65,656,Valid
827,HYD002,184,BATCH_827,01/31/2027,96,19,271,Valid
828,HYD004,154,BATCH_828,12/19/2027,149,103,593,Valid
829,HYD005,130,BATCH_829,03/04/2028,139,10,669,Valid
830,HYD003,180,BATCH_830,05/07/2026,27,197,2,Expiring Soon
831,HYD002,169,BATCH_831,10/21/2026,42,166,169,Valid
832,HYD005,12,BATCH_832,03/17/2028,192,85,682,Valid
