SupplierID,Supplier_Name,QualityRating,LeadTimeDays
673,Novartis India Medical Supplies,4.61,1
674,Piramal Supply Chain,4.03,6
675,Sun Pharma Pharma Dist,4.54,2
676,Apollo Pharma Pharma Dist,3.0,16
677,Cipla Distribution,4.18,4
678,Alkem Labs Medical Supplies,2.5,17
679,Cipla Medical Supplies,4.07,2
680,Sun Pharma Medical Supplies,4.48,4
681,Mankind Pharma Pharma Dist,3.13,8
682,Cipla Medical Supplies,4.07,2
683,Zydus Wholesale,4.23,9
684,Sun Pharma Supply Chain,4.76,6
685,Dr Reddy's Pharma Dist,3.76,7
686,MedPlus Supply Medical Supplies,3.22,4
687,Sun Pharma Supply Chain,4.76,6
688,Wockhardt Wholesale,2.81,19
689,Biocon Medical Supplies,4.42,3
690,Biocon Pharma Dist,4.55,9
691,IPCA Labs Pharma Dist,2.96,14
692,Lupin Supply Chain,4.1,3
693,Cipla Wholesale,4.05,5
694,IPCA Labs Medical Supplies,3.03,13
695,Dr Reddy's Medical Supplies,3.75,6
696,Mankind Pharma Wholesale,3.38,12
697,MedPlus Supply Pharma Dist,2.55,9
698,Apollo Pharma Medical Supplies,2.89,12
699,Pfizer India Wholesale,4.92,2
700,Pfizer India Medical Supplies,4.59,1
701,Alkem Labs Wholesale,2.57,18
702,Cadila Health Wholesale,3.4,7
703,Biocon Supply Chain,4.75,2
704,Glenmark Medical Supplies,3.59,12
705,Alkem Labs Medical Supplies,2.5,17
706,Piramal Pharma Dist,4.27,4
707,IPCA Labs Medical Supplies,3.03,13
708,Cipla Wholesale,4.05,5
709,Apollo Pharma Wholesale,2.78,16
710,Piramal Distribution,4.26,6
711,Novartis India Wholesale,4.38,4
712,Apollo Pharma Medical Supplies,2.89,12
713,Sun Pharma Distribution,4.72,2
714,MedPlus Supply Medical Supplies,3.22,4
715,Biocon Wholesale,4.15,3
716,Mankind Pharma Supply Chain,3.47,9
717,Glenmark Medical Supplies,3.59,12
718,Biocon Wholesale,4.15,3
719,Pfizer India Pharma Dist,4.74,4
720,IPCA Labs Supply Chain,2.5,13
721,Dr Reddy's Distribution,4.27,6
722,Dr Reddy's Wholesale,3.61,7
723,Glenmark Medical Supplies,3.59,12
724,Torrent Pharma Medical Supplies,4.78,5
725,Apollo Pharma Medical Supplies,2.89,12
726,Wockhardt Medical Supplies,2.54,14
727,MedPlus Supply Supply Chain,3.19,11
728,Sun Pharma Medical Supplies,4.48,4
729,Wockhardt Pharma Dist,2.84,16
730,Piramal Pharma Dist,4.27,4
731,Torrent Pharma Distribution,4.78,3
732,Biocon Supply Chain,4.75,2
733,Sun Pharma Wholesale,4.99,4
734,Abbott India Wholesale,4.5,6
735,Zydus Supply Chain,4.37,7
736,Abbott India Wholesale,4.5,6
737,Lupin Pharma Dist,4.31,3
738,MedPlus Supply Medical Supplies,3.22,4
739,IPCA Labs Supply Chain,2.5,13
740,MedPlus Supply Wholesale,3.22,7
741,Dr Reddy's Wholesale,3.61,7
742,Apollo Pharma Supply Chain,2.52,11
743,Aurobindo Distribution,3.35,6
744,MedPlus Supply Pharma Dist,2.55,9
745,Novartis India Supply Chain,4.65,1
746,Mankind Pharma Pharma Dist,3.13,8
747,Biocon Pharma Dist,4.55,9
748,Dr Reddy's Medical Supplies,3.75,6
749,Novartis India Supply Chain,4.65,1
750,Mankind Pharma Medical Supplies,3.59,6
751,Lupin Supply Chain,4.1,3
752,Novartis India Supply Chain,4.65,1
753,Cadila Health Distribution,3.21,8
754,Piramal Pharma Dist,4.27,4
755,Aurobindo Pharma Dist,3.66,7
756,Aurobindo Distribution,3.35,6
757,MedPlus Supply Wholesale,3.22,7
758,Aurobindo Distribution,3.35,6
759,Cadila Health Medical Supplies,3.8,5
760,Cipla Distribution,4.18,4
761,Cadila Health Supply Chain,3.33,8
762,Cipla Supply Chain,4.36,1
763,Aurobindo Distribution,3.35,6
764,IPCA Labs Supply Chain,2.5,13
765,Zydus Supply Chain,4.37,7
766,Biocon Wholesale,4.15,3
767,Dr Reddy's Medical Supplies,3.75,6
768,Torrent Pharma Wholesale,4.49,3
769,Apollo Pharma Pharma Dist,3.0,16
770,Pfizer India Wholesale,4.92,2
771,Torrent Pharma Supply Chain,4.53,5
772,MedPlus Supply Distribution,3.29,11
773,Torrent Pharma Wholesale,4.49,3
774,MedPlus Supply Pharma Dist,2.55,9
775,Glenmark Supply Chain,3.32,15
776,Novartis India Supply Chain,4.65,1
777,Torrent Pharma Supply Chain,4.53,5
778,Aurobindo Medical Supplies,3.76,6
779,Apollo Pharma Pharma Dist,3.0,16
780,Cadila Health Pharma Dist,3.37,11
781,Abbott India Distribution,4.28,2
782,Cadila Health Distribution,3.21,8
783,Cipla Medical Supplies,4.07,2
784,Sun Pharma Medical Supplies,4.48,4
785,IPCA Labs Wholesale,2.59,10
786,Novartis India Supply Chain,4.65,1
787,MedPlus Supply Pharma Dist,2.55,9
788,Dr Reddy's Pharma Dist,3.76,7
789,Apollo Pharma Distribution,2.68,13
790,Alkem Labs Supply Chain,2.32,17
791,Novartis India Medical Supplies,4.61,1
792,Abbott India Pharma Dist,4.57,5
793,Aurobindo Supply Chain,3.61,5
794,Glenmark Distribution,2.82,10
795,Dr Reddy's Medical Supplies,3.75,6
796,Torrent Pharma Wholesale,4.49,3
797,Cipla Pharma Dist,3.87,3
798,Sun Pharma Medical Supplies,4.48,4
799,Torrent Pharma Wholesale,4.49,3
800,Alkem Labs Supply Chain,2.32,17
801,Cadila Health Pharma Dist,3.37,11
802,Piramal Distribution,4.26,6
803,Zydus Medical Supplies,3.87,10
804,Sun Pharma Supply Chain,4.76,6
805,Torrent Pharma Supply Chain,4.53,5
806,Pfizer India Medical Supplies,4.59,1
807,MedPlus Supply Distribution,3.29,11
808,MedPlus Supply Distribution,3.29,11
809,Torrent Pharma Distribution,4.78,3
810,Zydus Pharma Dist,3.8,7
811,Torrent Pharma Supply Chain,4.53,5
812,Cadila Health Wholesale,3.4,7
813,Lupin Medical Supplies,3.77,6
814,Dr Reddy's Distribution,4.27,6
815,IPCA Labs Wholesale,2.59,10
816,MedPlus Supply Pharma Dist,2.55,9
817,Cipla Distribution,4.18,4
818,IPCA Labs Supply Chain,2.5,13
819,Mankind Pharma Pharma Dist,3.13,8
820,Alkem Labs Supply Chain,2.32,17
821,Abbott India Medical Supplies,4.43,9
822,Alkem Labs Distribution,2.52,19
823,Dr Reddy's Supply Chain,3.92,4
824,Abbott India Medical Supplies,4.43,9
825,Dr Reddy's Pharma Dist,3.76,7
826,Biocon Supply Chain,4.75,2
827,Wockhardt Supply Chain,2.89,14
828,Abbott India Wholesale,4.5,6
829,Novartis India Supply Chain,4.65,1
830,Glenmark Medical Supplies,3.59,12
831,Zydus Pharma Dist,3.8,7
832,Piramal Distribution,4.26,6
833,Novartis India Medical Supplies,4.61,1
834,Cadila Health Pharma Dist,3.37,11
835,Sun Pharma Medical Supplies,4.48,4
836,MedPlus Supply Supply Chain,3.19,11
837,IPCA Labs Supply Chain,2.5,13
838,Pfizer India Supply Chain,4.53,3
839,Apollo Pharma Distribution,2.68,13
840,Cipla Wholesale,4.05,5
841,Aurobindo Distribution,3.35,6
842,Torrent Pharma Wholesale,4.49,3
843,Piramal Pharma Dist,4.27,4
844,MedPlus Supply Medical Supplies,3.22,4
845,Zydus Distribution,3.95,9
846,Abbott India Distribution,4.28,2
847,Dr Reddy's Distribution,4.27,6
848,Mankind Pharma Pharma Dist,3.13,8
849,Sun Pharma Distribution,4.72,2
850,Alkem Labs Distribution,2.52,19
851,Mankind Pharma Distribution,3.68,10
852,Abbott India Medical Supplies,4.43,9
853,MedPlus Supply Distribution,3.29,11
854,Aurobindo Wholesale,4.17,7
855,Abbott India Supply Chain,4.48,4
856,Glenmark Supply Chain,3.32,15
857,Sun Pharma Distribution,4.72,2
858,Biocon Pharma Dist,4.55,9
859,Aurobindo Wholesale,4.17,7
860,Aurobindo Medical Supplies,3.76,6
861,MedPlus Supply Medical Supplies,3.22,4
862,Dr Reddy's Medical Supplies,3.75,6
863,Mankind Pharma Distribution,3.68,10
864,Alkem Labs Supply Chain,2.32,17
865,IPCA Labs Pharma Dist,2.96,14
866,Aurobindo Pharma Dist,3.66,7
867,Cipla Wholesale,4.05,5
868,IPCA Labs Wholesale,2.59,10
869,Aurobindo Supply Chain,3.61,5
870,Glenmark Supply Chain,3.32,15
871,Torrent Pharma Distribution,4.78,3
872,Zydus Distribution,3.95,9
873,Apollo Pharma Medical Supplies,2.89,12
874,Biocon Pharma Dist,4.55,9
875,Mankind Pharma Medical Supplies,3.59,6
876,Abbott India Medical Supplies,4.43,9
877,IPCA Labs Medical Supplies,3.03,13
878,MedPlus Supply Pharma Dist,2.55,9
879,Sun Pharma Supply Chain,4.76,6
880,Cipla Supply Chain,4.36,1
881,Wockhardt Supply Chain,2.89,14
882,Pfizer India Distribution,4.96,1
883,Apollo Pharma Wholesale,2.78,16
884,Pfizer India Distribution,4.96,1
885,Lupin Supply Chain,4.1,3
886,Zydus Pharma Dist,3.8,7
887,Glenmark Wholesale,3.29,8
888,Aurobindo Distribution,3.35,6
889,Aurobindo Wholesale,4.17,7
890,Mankind Pharma Wholesale,3.38,12
891,Mankind Pharma Medical Supplies,3.59,6
892,IPCA Labs Distribution,2.96,15
893,Aurobindo Supply Chain,3.61,5
894,Cadila Health Medical Supplies,3.8,5
895,Abbott India Pharma Dist,4.57,5
896,Apollo Pharma Pharma Dist,3.0,16
897,Alkem Labs Wholesale,2.57,18
898,Torrent Pharma Wholesale,4.49,3
899,Biocon Pharma Dist,4.55,9
900,Mankind Pharma Supply Chain,3.47,9
901,Torrent Pharma Distribution,4.78,3
902,Torrent Pharma Pharma Dist,4.96,5
903,Wockhardt Medical Supplies,2.54,14
904,Alkem Labs Wholesale,2.57,18
905,IPCA Labs Distribution,2.96,15
906,Wockhardt Distribution,2.36,17
907,Wockhardt Wholesale,2.81,19
908,Alkem Labs Wholesale,2.57,18
909,Lupin Medical Supplies,3.77,6
910,Abbott India Distribution,4.28,2
911,Pfizer India Supply Chain,4.53,3
912,Biocon Pharma Dist,4.55,9
913,Biocon Distribution,4.6,3
914,Alkem Labs Wholesale,2.57,18
915,IPCA Labs Distribution,2.96,15
916,Sun Pharma Distribution,4.72,2
917,Novartis India Distribution,4.49,5
918,Dr Reddy's Pharma Dist,3.76,7
919,Pfizer India Wholesale,4.92,2
920,Abbott India Supply Chain,4.48,4
921,Aurobindo Distribution,3.35,6
922,Glenmark Distribution,2.82,10
923,Wockhardt Pharma Dist,2.84,16
924,Biocon Supply Chain,4.75,2
925,Apollo Pharma Supply Chain,2.52,11
926,Torrent Pharma Medical Supplies,4.78,5
927,Torrent Pharma Wholesale,4.49,3
928,Alkem Labs Wholesale,2.57,18
929,Zydus Medical Supplies,3.87,10
930,Pfizer India Pharma Dist,4.74,4
931,Torrent Pharma Medical Supplies,4.78,5
932,Lupin Distribution,3.95,9
933,MedPlus Supply Medical Supplies,3.22,4
934,Lupin Wholesale,4.15,2
935,Lupin Pharma Dist,4.31,3
936,Sun Pharma Distribution,4.72,2
937,Piramal Pharma Dist,4.27,4
938,Alkem Labs Supply Chain,2.32,17
939,Cadila Health Distribution,3.21,8
940,Pfizer India Supply Chain,4.53,3
941,Pfizer India Wholesale,4.92,2
942,MedPlus Supply Pharma Dist,2.55,9
943,Aurobindo Distribution,3.35,6
944,Biocon Pharma Dist,4.55,9
945,Sun Pharma Wholesale,4.99,4
946,Sun Pharma Distribution,4.72,2
947,Cipla Pharma Dist,3.87,3
948,Torrent Pharma Wholesale,4.49,3
949,Aurobindo Medical Supplies,3.76,6
950,Sun Pharma Pharma Dist,4.54,2
951,Apollo Pharma Supply Chain,2.52,11
952,Cipla Medical Supplies,4.07,2
953,IPCA Labs Wholesale,2.59,10
954,Wockhardt Pharma Dist,2.84,16
955,Apollo Pharma Wholesale,2.78,16
956,Novartis India Supply Chain,4.65,1
957,Abbott India Supply Chain,4.48,4
958,Aurobindo Medical Supplies,3.76,6
959,Pfizer India Supply Chain,4.53,3
960,Apollo Pharma Supply Chain,2.52,11
961,Alkem Labs Medical Supplies,2.5,17
962,Cipla Supply Chain,4.36,1
963,Pfizer India Pharma Dist,4.74,4
964,Cipla Pharma Dist,3.87,3
965,Biocon Medical Supplies,4.42,3
966,Glenmark Supply Chain,3.32,15
967,Cadila Health Supply Chain,3.33,8
968,Abbott India Pharma Dist,4.57,5
969,Abbott India Supply Chain,4.48,4
970,Glenmark Wholesale,3.29,8
971,IPCA Labs Supply Chain,2.5,13
972,Aurobindo Wholesale,4.17,7
973,Cadila Health Supply Chain,3.33,8
974,Aurobindo Distribution,3.35,6
975,Novartis India Supply Chain,4.65,1
976,Pfizer India Supply Chain,4.53,3
977,Cipla Pharma Dist,3.87,3
978,Apollo Pharma Wholesale,2.78,16
979,Apollo Pharma Medical Supplies,2.89,12
980,Novartis India Distribution,4.49,5
981,Abbott India Pharma Dist,4.57,5
982,Piramal Pharma Dist,4.27,4
983,Apollo Pharma Supply Chain,2.52,11
984,Alkem Labs Distribution,2.52,19
985,Lupin Distribution,3.95,9
986,Cadila Health Pharma Dist,3.37,11
987,MedPlus Supply Supply Chain,3.19,11
988,Aurobindo Wholesale,4.17,7
989,Wockhardt Medical Supplies,2.54,14
990,Dr Reddy's Wholesale,3.61,7
991,Pfizer India Medical Supplies,4.59,1
992,Aurobindo Medical Supplies,3.76,6
993,Alkem Labs Pharma Dist,2.4,15
994,Wockhardt Supply Chain,2.89,14
995,Cipla Supply Chain,4.36,1
996,IPCA Labs Wholesale,2.59,10
997,Cipla Supply Chain,4.36,1
998,Apollo Pharma Pharma Dist,3.0,16
999,Mankind Pharma Pharma Dist,3.13,8
1000,Wockhardt Medical Supplies,2.54,14
1001,Lupin Wholesale,4.15,2
1002,Lupin Wholesale,4.15,2
1003,MedPlus Supply Distribution,3.29,11
1004,Torrent Pharma Wholesale,4.49,3
1005,Glenmark Medical Supplies,3.59,12
1006,Wockhardt Supply Chain,2.89,14
1007,Sun Pharma Supply Chain,4.76,6
1008,Sun Pharma Distribution,4.72,2
1009,Alkem Labs Supply Chain,2.32,17
1010,Cadila Health Wholesale,3.4,7
1011,Lupin Medical Supplies,3.77,6
1012,Dr Reddy's Distribution,4.27,6
1013,Sun Pharma Supply Chain,4.76,6
1014,Cadila Health Supply Chain,3.33,8
1015,Abbott India Supply Chain,4.48,4
1016,Dr Reddy's Supply Chain,3.92,4
1017,Lupin Medical Supplies,3.77,6
1018,Sun Pharma Medical Supplies,4.48,4
1019,MedPlus Supply Supply Chain,3.19,11
1020,MedPlus Supply Pharma Dist,2.55,9
1021,Pfizer India Wholesale,4.92,2
1022,Cipla Wholesale,4.05,5
1023,Novartis India Pharma Dist,4.64,4
1024,Aurobindo Pharma Dist,3.66,7
1025,Zydus Wholesale,4.23,9
1026,Novartis India Wholesale,4.38,4
1027,Abbott India Distribution,4.28,2
1028,Mankind Pharma Wholesale,3.38,12
1029,Wockhardt Distribution,2.36,17
1030,IPCA Labs Wholesale,2.59,10
1031,Torrent Pharma Medical Supplies,4.78,5
1032,Glenmark Wholesale,3.29,8
1033,Abbott India Supply Chain,4.48,4
1034,Novartis India Distribution,4.49,5
1035,Wockhardt Distribution,2.36,17
1036,Wockhardt Distribution,2.36,17
1037,Dr Reddy's Wholesale,3.61,7
1038,Cipla Wholesale,4.05,5
1039,MedPlus Supply Medical Supplies,3.22,4
1040,Cadila Health Distribution,3.21,8
1041,Mankind Pharma Medical Supplies,3.59,6
1042,IPCA Labs Pharma Dist,2.96,14
1043,Mankind Pharma Supply Chain,3.47,9
1044,Sun Pharma Wholesale,4.99,4
1045,Torrent Pharma Distribution,4.78,3
1046,Glenmark Pharma Dist,3.25,11
1047,Torrent Pharma Wholesale,4.49,3
1048,Novartis India Pharma Dist,4.64,4
1049,Abbott India Supply Chain,4.48,4
1050,MedPlus Supply Supply Chain,3.19,11
1051,IPCA Labs Medical Supplies,3.03,13
1052,Cadila Health Medical Supplies,3.8,5
1053,Lupin Pharma Dist,4.31,3
1054,Wockhardt Medical Supplies,2.54,14
1055,Zydus Supply Chain,4.37,7
1056,Novartis India Medical Supplies,4.61,1
1057,Zydus Distribution,3.95,9
1058,MedPlus Supply Pharma Dist,2.55,9
1059,Apollo Pharma Wholesale,2.78,16
1060,Lupin Supply Chain,4.1,3
1061,MedPlus Supply Supply Chain,3.19,11
1062,Mankind Pharma Medical Supplies,3.59,6
1063,Piramal Distribution,4.26,6
1064,Abbott India Supply Chain,4.48,4
1065,Abbott India Distribution,4.28,2
1066,Wockhardt Medical Supplies,2.54,14
1067,Torrent Pharma Supply Chain,4.53,5
1068,Glenmark Supply Chain,3.32,15
1069,Apollo Pharma Distribution,2.68,13
1070,Cipla Distribution,4.18,4
1071,Pfizer India Distribution,4.96,1
1072,MedPlus Supply Medical Supplies,3.22,4
1073,Novartis India Pharma Dist,4.64,4
1074,Dr Reddy's Supply Chain,3.92,4
1075,Aurobindo Pharma Dist,3.66,7
1076,IPCA Labs Distribution,2.96,15
1077,Cipla Medical Supplies,4.07,2
1078,Zydus Medical Supplies,3.87,10
1079,Lupin Supply Chain,4.1,3
1080,Torrent Pharma Distribution,4.78,3
1081,Wockhardt Medical Supplies,2.54,14
1082,Pfizer India Supply Chain,4.53,3
1083,Biocon Supply Chain,4.75,2
1084,Alkem Labs Distribution,2.52,19
1085,Biocon Wholesale,4.15,3
1086,Sun Pharma Supply Chain,4.76,6
1087,Aurobindo Wholesale,4.17,7
1088,Biocon Medical Supplies,4.42,3
1089,Aurobindo Distribution,3.35,6
1090,Aurobindo Pharma Dist,3.66,7
1091,MedPlus Supply Distribution,3.29,11
1092,Torrent Pharma Distribution,4.78,3
1093,Torrent Pharma Wholesale,4.49,3
1094,Mankind Pharma Distribution,3.68,10
1095,Dr Reddy's Distribution,4.27,6
1096,MedPlus Supply Medical Supplies,3.22,4
1097,Dr Reddy's Distribution,4.27,6
1098,MedPlus Supply Distribution,3.29,11
1099,Glenmark Wholesale,3.29,8
1100,MedPlus Supply Wholesale,3.22,7
1101,Novartis India Wholesale,4.38,4
1102,Aurobindo Wholesale,4.17,7
1103,Novartis India Pharma Dist,4.64,4
1104,Aurobindo Medical Supplies,3.76,6
1105,Mankind Pharma Wholesale,3.38,12
1106,Mankind Pharma Supply Chain,3.47,9
1107,Cadila Health Wholesale,3.4,7
1108,Glenmark Distribution,2.82,10
1109,Apollo Pharma Pharma Dist,3.0,16
1110,MedPlus Supply Distribution,3.29,11
1111,Lupin Medical Supplies,3.77,6
1112,Wockhardt Pharma Dist,2.84,16
1113,Novartis India Wholesale,4.38,4
1114,Wockhardt Distribution,2.36,17
1115,Biocon Supply Chain,4.75,2
1116,Novartis India Pharma Dist,4.64,4
1117,IPCA Labs Pharma Dist,2.96,14
1118,Torrent Pharma Distribution,4.78,3
1119,Cadila Health Distribution,3.21,8
1120,IPCA Labs Pharma Dist,2.96,14
1121,IPCA Labs Pharma Dist,2.96,14
1122,MedPlus Supply Medical Supplies,3.22,4
1123,Lupin Supply Chain,4.1,3
1124,Sun Pharma Distribution,4.72,2
1125,Abbott India Wholesale,4.5,6
1126,Biocon Distribution,4.6,3
1127,Zydus Pharma Dist,3.8,7
1128,Zydus Supply Chain,4.37,7
1129,Mankind Pharma Medical Supplies,3.59,6
1130,MedPlus Supply Wholesale,3.22,7
1131,Apollo Pharma Medical Supplies,2.89,12
1132,Sun Pharma Pharma Dist,4.54,2
1133,Zydus Wholesale,4.23,9
1134,Aurobindo Distribution,3.35,6
1135,Pfizer India Wholesale,4.92,2
1136,Novartis India Pharma Dist,4.64,4
1137,Dr Reddy's Supply Chain,3.92,4
1138,Lupin Wholesale,4.15,2
1139,Zydus Wholesale,4.23,9
1140,Glenmark Wholesale,3.29,8
1141,Alkem Labs Wholesale,2.57,18
1142,Biocon Distribution,4.6,3
1143,Lupin Supply Chain,4.1,3
1144,IPCA Labs Wholesale,2.59,10
1145,Glenmark Supply Chain,3.32,15
1146,Aurobindo Medical Supplies,3.76,6
1147,Alkem Labs Supply Chain,2.32,17
1148,Dr Reddy's Supply Chain,3.92,4
1149,Biocon Supply Chain,4.75,2
1150,Piramal Medical Supplies,3.9,7
1151,Abbott India Pharma Dist,4.57,5
1152,Wockhardt Pharma Dist,2.84,16
1153,Cipla Pharma Dist,3.87,3
1154,Pfizer India Medical Supplies,4.59,1
1155,Mankind Pharma Distribution,3.68,10
1156,Wockhardt Distribution,2.36,17
1157,Abbott India Supply Chain,4.48,4
1158,Piramal Medical Supplies,3.9,7
1159,Cadila Health Medical Supplies,3.8,5
1160,IPCA Labs Supply Chain,2.5,13
1161,Mankind Pharma Medical Supplies,3.59,6
1162,Wockhardt Supply Chain,2.89,14
1163,Abbott India Wholesale,4.5,6
1164,Dr Reddy's Supply Chain,3.92,4
1165,Dr Reddy's Medical Supplies,3.75,6
1166,Glenmark Wholesale,3.29,8
1167,Torrent Pharma Distribution,4.78,3
1168,Torrent Pharma Distribution,4.78,3
1169,Alkem Labs Supply Chain,2.32,17
1170,Apollo Pharma Supply Chain,2.52,11
1171,Cipla Medical Supplies,4.07,2
1172,Lupin Distribution,3.95,9
1173,IPCA Labs Distribution,2.96,15
1174,Lupin Supply Chain,4.1,3
1175,Mankind Pharma Pharma Dist,3.13,8
1176,Torrent Pharma Distribution,4.78,3
1177,Wockhardt Medical Supplies,2.54,14
1178,Abbott India Distribution,4.28,2
1179,Cipla Supply Chain,4.36,1
1180,Dr Reddy's Wholesale,3.61,7
1181,Piramal Wholesale,4.67,6
1182,Cipla Supply Chain,4.36,1
1183,Cipla Wholesale,4.05,5
1184,Alkem Labs Pharma Dist,2.4,15
1185,IPCA Labs Supply Chain,2.5,13
1186,Glenmark Wholesale,3.29,8
1187,Abbott India Supply Chain,4.48,4
1188,Pfizer India Pharma Dist,4.74,4
1189,Wockhardt Supply Chain,2.89,14
1190,Pfizer India Medical Supplies,4.59,1
1191,Pfizer India Wholesale,4.92,2
1192,MedPlus Supply Wholesale,3.22,7
1193,Novartis India Wholesale,4.38,4
1194,Lupin Pharma Dist,4.31,3
1195,Glenmark Wholesale,3.29,8
1196,Lupin Supply Chain,4.1,3
1197,Dr Reddy's Wholesale,3.61,7
1198,Apollo Pharma Distribution,2.68,13
1199,Mankind Pharma Wholesale,3.38,12
1200,Novartis India Wholesale,4.38,4
1201,Glenmark Medical Supplies,3.59,12
1202,Zydus Medical Supplies,3.87,10
1203,Novartis India Pharma Dist,4.64,4
1204,Sun Pharma Pharma Dist,4.54,2
1205,MedPlus Supply Supply Chain,3.19,11
1206,Zydus Pharma Dist,3.8,7
1207,MedPlus Supply Medical Supplies,3.22,4
1208,Abbott India Medical Supplies,4.43,9
1209,Aurobindo Medical Supplies,3.76,6
1210,Abbott India Supply Chain,4.48,4
1211,MedPlus Supply Wholesale,3.22,7
1212,Dr Reddy's Medical Supplies,3.75,6
1213,Sun Pharma Wholesale,4.99,4
1214,Pfizer India Pharma Dist,4.74,4
1215,Abbott India Distribution,4.28,2
1216,Mankind Pharma Medical Supplies,3.59,6
1217,Dr Reddy's Pharma Dist,3.76,7
1218,Wockhardt Supply Chain,2.89,14
1219,Apollo Pharma Pharma Dist,3.0,16
1220,Lupin Distribution,3.95,9
1221,Zydus Supply Chain,4.37,7
1222,Cadila Health Distribution,3.21,8
1223,Aurobindo Medical Supplies,3.76,6
1224,Novartis India Wholesale,4.38,4
1225,Zydus Supply Chain,4.37,7
1226,Apollo Pharma Wholesale,2.78,16
1227,Torrent Pharma Medical Supplies,4.78,5
1228,Dr Reddy's Pharma Dist,3.76,7
1229,Dr Reddy's Pharma Dist,3.76,7
1230,Lupin Pharma Dist,4.31,3
1231,Apollo Pharma Supply Chain,2.52,11
1232,Novartis India Distribution,4.49,5
1233,Novartis India Wholesale,4.38,4
1234,MedPlus Supply Wholesale,3.22,7
1235,Alkem Labs Distribution,2.52,19
1236,Torrent Pharma Wholesale,4.49,3
1237,Biocon Supply Chain,4.75,2
1238,Pfizer India Pharma Dist,4.74,4
1239,Biocon Supply Chain,4.75,2
1240,Glenmark Supply Chain,3.32,15
1241,Lupin Distribution,3.95,9
1242,Glenmark Distribution,2.82,10
1243,Cipla Medical Supplies,4.07,2
1244,Torrent Pharma Medical Supplies,4.78,5
1245,Mankind Pharma Medical Supplies,3.59,6
1246,Wockhardt Wholesale,2.81,19
1247,Sun Pharma Medical Supplies,4.48,4
1248,Biocon Medical Supplies,4.42,3
1249,Pfizer India Wholesale,4.92,2
1250,Alkem Labs Wholesale,2.57,18
1251,Sun Pharma Pharma Dist,4.54,2
1252,Zydus Medical Supplies,3.87,10
1253,Dr Reddy's Wholesale,3.61,7
1254,Torrent Pharma Medical Supplies,4.78,5
1255,Cadila Health Pharma Dist,3.37,11
1256,Lupin Pharma Dist,4.31,3
1257,Biocon Supply Chain,4.75,2
1258,MedPlus Supply Supply Chain,3.19,11
1259,Mankind Pharma Medical Supplies,3.59,6
1260,Alkem Labs Pharma Dist,2.4,15
1261,Biocon Medical Supplies,4.42,3
1262,Aurobindo Pharma Dist,3.66,7
1263,Piramal Wholesale,4.67,6
1264,IPCA Labs Pharma Dist,2.96,14
1265,Dr Reddy's Medical Supplies,3.75,6
1266,Alkem Labs Wholesale,2.57,18
1267,Abbott India Pharma Dist,4.57,5
1268,Cadila Health Pharma Dist,3.37,11
1269,Dr Reddy's Supply Chain,3.92,4
1270,Glenmark Wholesale,3.29,8
1271,MedPlus Supply Supply Chain,3.19,11
